chromosome,position,cm
19,3318510,11.648113
19,3328734,11.79197
19,3374120,11.892738
19,3382274,11.989554
19,3470862,12.220526
19,3548313,12.288092
19,3563981,12.372793
19,3582479,12.668167
19,3611972,12.77503
19,3699745,12.83529
19,3728609,13.075443
19,3774307,13.154458
19,3806837,13.301557
19,3814392,13.498701
19,3884722,13.529884
19,3903004,13.6308
19,3910933,13.805172
19,3976321,14.017133
19,4069426,14.05953
19,4086807,14.165327
19,4156216,14.266676
19,4159873,14.351533
19,4191051,14.385207
19,4196822,14.498821
19,4280186,14.583122
19,4312103,14.818895
19,4347169,14.84599
19,4352959,15.004658
19,4456187,15.014806
19,4471797,15.102775
19,4509059,15.124867
19,4548015,15.379877
19,4555979,15.522625
19,4647231,15.718942
19,4735663,15.805375
19,4742465,15.984155
19,4837557,16.103257
19,4844152,16.180237
19,4879939,16.242857
19,4890914,16.381435
19,4921893,16.567641
19,4949437,16.627576
19,5190988,16.728417
19,5194778,16.816727
19,5246717,16.875174
19,5269458,17.033253
19,5375873,17.300602
19,5389941,17.36471
19,5399090,17.517043
19,5431265,17.59273
19,5435309,17.685239
19,5470410,17.799751
19,5479216,17.935509
19,5573344,18.160181
19,5747825,18.230404
19,5756451,18.364562
19,5775337,18.483553
19,5808260,18.498329
19,5816922,18.635283
19,5851336,18.685529
19,5858795,18.812874
19,6000313,18.904471
19,6007634,18.994962
19,6196373,19.089258
19,6205825,19.183813
19,6306971,19.308519
19,6324086,19.616195
19,6472247,19.741466
19,6510003,20.021699
19,6560924,20.177333
19,6579030,20.33694
19,6610365,20.418502
19,6615474,20.494212
19,6682953,20.611372
19,6687595,20.712331
19,6742864,20.903778
19,6750204,21.052616
19,6795472,21.148366
19,6815948,21.326253
19,6833777,21.703432
19,6887062,21.814669
19,6897464,21.929415
19,6967474,22.089097
19,6972357,22.240548
19,7130718,22.597973
19,7136338,22.691893
19,7150418,22.710793
19,7163154,22.888638
19,7247627,23.006086
19,7251588,23.137651
19,7302602,23.315189
19,7328104,23.587094
19,7406066,23.935197
19,7558024,24.066613
19,7634786,24.299497
19,7638646,24.391093
19,7727225,24.49142
19,7752063,24.777872
19,7762911,24.792247
19,7764741,24.860352
19,7815376,25.066022
19,7827955,25.293771
19,7857559,25.345597
19,7861278,25.461441
19,7978430,25.58825
19,7991679,25.674084
19,8103881,25.703076
19,8111982,25.816285
19,8148314,25.874757
19,8151929,25.974583
19,8196499,26.036886
19,8206748,26.193011
19,8253156,26.263951
19,8367158,26.718671
19,8407470,26.738126
19,8417913,26.845555
19,8619461,27.015963
19,8627490,27.12552
19,8660004,27.146907
19,8684293,27.263255
19,8760276,27.368979
19,8776880,27.581079
19,8847562,27.686914
19,8899335,27.900968
19,9005719,27.952692
19,9020211,28.162777
19,9105106,28.25848
19,9107432,28.370196
19,9128937,28.610051
19,9222689,28.700627
19,9225685,28.770721
19,9362343,29.094323
19,9377716,29.23919
19,9700908,29.277858
19,9723146,29.355794
19,9940814,29.37818
19,10027470,29.475242
19,10038730,29.652904
19,10108929,29.784655
19,10146651,30.104562
19,10190826,30.141046
19,10218030,30.428797
19,10329245,30.470949
19,10416842,30.694156
19,10625796,30.800097
19,10640380,30.956092
19,10738639,31.03944
19,11146499,31.106291
19,11276744,31.337873
19,11284539,31.501943
19,11430374,31.632603
19,11433169,31.718298
19,11516007,31.843281
19,11536640,32.001422
19,11676832,32.151099
19,11689158,32.321254
19,11848587,32.441954
19,11851082,32.51946
19,11993350,32.592898
19,11996815,32.662917
19,12480037,32.801865
19,12495162,32.854464
19,12501058,32.965616
19,12626461,32.994846
19,12661922,33.111872
19,13062663,33.28367
19,13081089,33.345622
19,13212124,33.410321
19,13221838,33.525736
19,13274431,33.554096
19,13280998,33.661278
19,13325733,33.977593
19,13455325,34.167962
19,13474514,34.302574
19,13521528,34.340797
19,13526051,34.4122
19,13574728,34.518843
19,13581369,34.704584
19,13616206,34.755811
19,13629889,34.865167
19,13674239,34.919251
19,13680104,35.01796
19,13710380,35.10301
19,13728633,35.265737
19,13859267,35.30179
19,13879622,35.443377
19,13899980,35.456587
19,13912062,35.600755
19,13975377,35.727564
19,13988040,35.879783
19,14337400,36.257117
19,14360587,36.408555
19,14478974,36.573545
19,14510092,36.821735
19,14547982,36.856326
19,14553995,36.979735
19,14656647,37.102821
19,14664933,37.234642
19,14715146,37.272852
19,14752608,37.440063
19,14879034,37.52689
19,14898248,37.651303
19,14926539,37.678761
19,14932957,37.775851
19,15010349,37.893461
19,15014719,38.019014
19,15099441,38.095084
19,15104110,38.158982
19,15183189,38.310242
19,15198292,38.493011
19,15229742,38.539624
19,15233581,38.609165
19,15326444,38.682077
19,15337785,38.763642
19,15549939,38.818732
19,15569592,38.925439
19,15647192,38.988481
19,15649509,39.068437
19,15678179,39.234482
19,15781377,39.341666
19,16076374,39.485323
19,16082245,39.617703
19,16174547,39.744491
19,16184052,39.968133
19,16205676,39.990633
19,16223287,40.107383
19,16250595,40.117078
19,16259460,40.284989
19,16373071,40.337693
19,16376146,40.469806
19,16439498,40.655066
19,16449517,40.782663
19,16746005,40.84443
19,16815476,40.934205
19,16850535,41.102877
19,16856864,41.198161
19,16996200,41.286358
19,17020688,41.361938
19,17026448,41.453999
19,17050568,41.481636
19,17054492,41.599457
19,17083711,41.609617
19,17087912,41.746517
19,17119560,41.809389
19,17152820,41.992851
19,17226963,42.014952
19,17232499,42.127633
19,17456223,42.287885
19,17477318,42.357852
19,17487620,42.47285
19,17541182,42.524376
19,17547292,42.62109
19,17629167,42.709411
19,17643065,42.873095
19,17700980,42.926798
19,17752689,43.13388
19,17782217,43.320892
19,17786792,43.402797
19,17826903,43.547692
19,17894878,43.616606
19,17902334,43.740056
19,17932138,43.827632
19,17954947,44.134836
19,18007950,44.18435
19,18063381,44.425506
19,18126453,44.507046
19,18215247,44.778946
19,18408222,44.890565
19,18411802,45.003472
19,18502835,45.138159
19,18517767,45.27801
19,18631332,45.291734
19,18674057,45.398833
19,18895132,45.487361
19,18934801,45.590786
19,19042608,45.645084
19,19077385,46.045916
19,19098893,46.138069
19,19250145,46.165816
19,19262300,46.237513
19,19358737,46.337588
19,19848717,46.43231
19,19876112,46.534382
19,19879126,46.603408
19,20218226,46.706765
19,20230264,46.796526
19,20470564,46.841443
19,20489861,47.031759
19,20606011,47.077461
19,20632774,47.22264
19,20649021,47.444091
19,20898432,47.560828
19,20905979,47.652872
19,21821537,47.899579
19,21891943,48.027035
19,22040429,48.074618
19,22046814,48.181776
19,22659300,48.35576
19,22671333,48.438147
19,22729500,48.481644
19,22735847,48.669149
19,22793164,48.708689
19,22811539,48.806153
19,23458931,48.957138
19,23468510,49.137183
19,24505637,49.279336
19,28225988,49.296256
19,28556284,49.446822
19,28559501,49.535889
19,28916460,49.76379
19,28930133,49.859215
19,29317148,50.016453
19,29389215,50.142916
19,29390873,50.213132
19,29788971,50.525144
19,29793077,50.686727
19,29868188,50.701977
19,30027123,50.895109
19,30112357,51.112159
19,30115289,51.219388
19,30149673,51.248446
19,30153016,51.328148
19,30376718,51.528269
19,30378841,51.658044
19,30593591,51.800751
19,30603533,51.970277
19,30726034,52.125557
19,30730695,52.223472
19,30898600,52.411475
19,30905494,52.502158
19,30971238,52.632906
19,30972962,52.723566
19,31051406,52.758214
19,31084781,52.856489
19,31090726,53.001334
19,31137357,53.035905
19,31156723,53.152424
19,31232672,53.201868
19,31234808,53.324269
19,31383225,53.434792
19,31386352,53.597865
19,31609586,53.696756
19,31637134,53.833916
19,31762904,53.876739
19,31769763,53.98876
19,31824834,54.101012
19,31963015,54.14629
19,31968995,54.229487
19,32022070,54.252979
19,32027330,54.318637
19,32141183,54.359946
19,32168551,54.546237
19,32429817,54.633276
19,32443304,54.821875
19,32572648,54.916204
19,32575122,55.115852
19,32744503,55.258979
19,32748791,55.3269
19,32996606,55.423955
19,33000776,55.541241
19,33028014,55.636659
19,33033222,55.735453
19,33182320,55.869068
19,33467357,55.936047
19,33630693,56.062534
19,33706293,56.233058
19,33709531,56.326086
19,33775868,56.59843
19,33784492,56.790676
19,34024710,56.945336
19,34026334,57.013794
19,34067518,57.104415
19,34069166,57.216189
19,34133709,57.296771
19,34144041,57.482586
19,34178915,57.524018
19,34182643,57.674002
19,34203827,57.706684
19,34206735,57.786065
19,34260989,57.887762
19,34271079,58.010709
19,34429795,58.23916
19,34436997,58.371086
19,34452165,58.487523
19,34626932,58.636548
19,34636572,58.818355
19,34985466,58.878267
19,34991590,58.97661
19,35024183,59.141293
19,35091815,59.232927
19,35275468,59.272976
19,35329265,59.351595
19,35337059,59.500067
19,35451330,59.545969
19,35524546,59.657968
19,35540994,59.80954
19,35567744,59.834966
19,35597729,60.092755
19,35635231,60.131683
19,35645469,60.268537
19,35649194,60.390711
19,35695217,60.45418
19,35697118,60.600649
19,35831649,60.742771
19,35856925,60.920985
19,35896467,60.968764
19,35898859,61.044015
19,35921266,61.057998
19,35943769,61.173332
19,36046957,61.313083
19,36048943,61.360547
19,36078082,61.429856
19,36079936,61.557668
19,36282543,61.627062
19,36324324,61.74733
19,36334419,61.881515
19,36467732,62.109948
19,36471836,62.172818
19,36637393,62.256823
19,36659354,62.382142
19,37402468,62.569853
19,38474127,62.662937
19,38476173,62.80544
19,38708970,62.909343
19,38728214,63.018378
19,38896295,63.088739
19,38989946,63.28792
19,39369369,63.467924
19,39377910,63.571424
19,39465161,63.657333
19,39471471,63.725735
19,39546960,63.758952
19,39551941,63.834525
19,39719263,63.954626
19,39759282,64.096898
19,39761790,64.174691
19,39786019,64.179468
19,39789115,64.23762
19,39901611,64.331959
19,39913634,64.503569
19,40170053,64.654371
19,40172924,64.752338
19,40257229,64.775316
19,40276323,64.913491
19,40351487,64.984893
19,40363020,65.064644
19,40408821,65.072996
19,40440064,65.278772
19,40689580,65.365928
19,40701181,65.448239
19,40969203,65.553893
19,41002976,65.90987
19,41078220,65.95974
19,41094838,66.052352
19,41131675,66.06438
19,41156940,66.174083
19,41324684,66.250213
19,41333284,66.310113
19,41444444,66.378481
19,41448604,66.429832
19,41537868,66.478967
19,41548090,66.571969
19,41641094,66.623346
19,41661971,66.791299
19,41680424,66.797703
19,41701528,67.018542
19,41727197,67.077115
19,41733145,67.157958
19,41843461,67.196502
19,41851509,67.360373
19,41947625,67.395631
19,41948683,67.439685
19,42130978,67.588855
19,42132314,67.632209
19,42263480,67.701597
19,42264649,67.745023
19,42861852,67.899896
19,42940303,68.124107
19,43200982,68.172498
19,43202770,68.225431
19,43287462,68.233771
19,43305444,68.341654
19,43824879,68.492634
19,43858317,68.556747
19,43866823,68.66242
19,43954915,68.769277
19,43960114,68.936851
19,44153207,69.011617
19,44161081,69.104074
19,44170586,69.344462
19,44273516,69.513003
19,44286513,69.6883
19,44642053,69.902798
19,44880360,69.968495
19,44889660,70.0605
19,45037368,70.212181
19,45043897,70.34587
19,45191186,70.602139
19,45205877,70.82367
19,45254168,70.929057
19,45361224,71.392941
19,45427353,71.493471
19,45449284,71.662987
19,45523369,71.720871
19,45528799,71.809219
19,45570051,71.818732
19,45585706,71.940722
19,45683448,71.986851
19,45729275,72.181709
19,45737218,72.324249
19,46221726,72.981239
19,46376217,73.015485
19,46507578,73.290186
19,46509579,73.387823
19,46581154,73.512195
19,46752369,73.589902
19,46775474,73.900221
19,46849806,74.073332
19,46907067,74.105604
19,46914547,74.199739
19,47041963,74.374293
19,47051644,74.463273
19,47143368,74.571145
19,47158955,74.759876
19,47285589,74.845804
19,47328546,74.950796
19,47339453,75.110556
19,47357875,75.243569
19,47518884,75.277643
19,47543774,75.633888
19,47569003,75.756185
19,47748612,75.819792
19,47758928,75.903657
19,47841947,76.004294
19,47852979,76.107765
19,47921180,76.171375
19,47924128,76.255458
19,47959536,76.284748
19,47969980,76.42494
19,48206092,76.52044
19,48211093,76.612972
19,48292018,76.723704
19,48328739,76.946462
19,48395906,77.063538
19,48465328,77.06974
19,48468770,77.13678
19,48508641,77.232221
19,48511854,77.411882
19,48568103,77.599886
19,48572725,77.759158
19,48604302,77.869291
19,48688368,77.906518
19,48702219,78.052474
19,49039887,78.3932
19,49090809,78.62415
19,49096065,78.748855
19,49259529,78.881399
19,49284929,79.080973
19,49410191,79.246025
19,49417658,79.392181
19,49438363,79.530407
19,49496494,79.698814
19,49554132,79.742687
19,49559329,79.840102
19,49704429,80.028867
19,49718548,80.161956
19,49738014,80.223358
19,49922996,80.276964
19,49943778,80.546563
19,50134720,80.667508
19,50230327,80.819731
19,50271502,81.147466
19,50398939,81.209238
19,50406508,81.289076
19,50444061,81.315032
19,50455351,81.436188
19,50652095,81.493744
19,50693096,81.684864
19,50775608,81.897682
19,50784511,82.024063
19,50830356,82.19513
19,50922370,82.239728
19,50931964,82.329462
19,51037075,82.396344
19,51061916,82.503217
19,51068215,82.594312
19,51103383,82.67417
19,51109793,82.804048
19,51148772,82.888182
19,51156231,82.98447
19,51186595,83.106493
19,51217550,83.341633
19,51242514,83.372363
19,51258553,83.576938
19,51275915,83.668145
19,51280756,83.779458
19,51332670,83.825003
19,51334890,83.935467
19,51375603,84.06931
19,51379893,84.181334
19,51449791,84.383819
19,51451687,84.539896
19,51455389,84.679352
19,51475703,84.753049
19,51489456,84.940661
19,51527364,84.989772
19,51535130,85.18063
19,51546642,85.197531
19,51551812,85.366922
19,51572155,85.484144
19,51574594,85.578405
19,51584916,85.605278
19,51595583,85.759017
19,51633660,85.831956
19,51644922,86.063797
19,51780434,86.273061
19,51783641,86.315623
19,51869346,86.443987
19,51878117,86.571176
19,51900284,86.638009
19,51903884,86.760729
19,51993726,87.010844
19,52000624,87.158992
19,52110267,87.31539
19,52113538,87.399036
19,52155350,87.552056
19,52213743,87.631527
19,52218958,87.748965
19,52304593,87.988584
19,52613179,88.106325
19,52666299,88.243569
19,52668525,88.365316
19,52846212,88.647438
19,52895885,88.79731
19,52898959,88.958064
19,52935835,89.044133
19,52938131,89.119504
19,52983815,89.132871
19,52986767,89.241797
19,52996932,89.310519
19,53085813,89.396564
19,53105547,89.462807
19,53114267,89.557081
19,53189572,89.643723
19,53195426,89.730583
19,53251792,89.766785
19,53267479,89.981479
19,53279287,89.999408
19,53292844,90.165434
19,53310809,90.186352
19,53340049,90.455411
19,53424324,90.616347
19,53448974,90.861782
19,53482629,90.927997
19,53484032,90.997445
19,53633550,91.308309
19,53636016,91.415334
19,53697937,91.548062
19,53702508,91.712005
19,53778640,91.772716
19,53804098,91.886107
19,53812496,92.063844
19,53898432,92.292585
19,53904255,92.375082
19,53934764,92.426838
19,53982712,92.640175
19,54042452,92.712726
19,54044069,92.796987
19,54092622,92.844971
19,54098997,92.925377
19,54106839,93.197803
19,54138544,93.592407
19,54206688,93.906678
19,54248375,94.185347
19,54253212,94.340692
19,54268141,94.468531
19,54286896,94.497686
19,54297538,94.674521
19,54331671,94.81615
19,54352596,94.991059
19,54429450,95.339188
19,54469043,95.650347
19,54531624,95.919381
19,54545531,96.095754
19,54601496,96.28735
19,54604194,96.354528
19,54697714,96.527054
19,54704720,96.680325
19,54733333,96.73219
19,54760691,96.940622
19,54837165,97.182327
19,54851922,97.562172
19,54875323,97.593677
19,54880811,97.691455
19,54921227,97.78991
19,54937469,97.937031
19,54985436,97.976313
19,55013771,98.118793
19,55017416,98.228121
19,55052275,98.299515
19,55060541,98.41414
19,55173403,98.510874
19,55178778,98.745465
19,55195105,98.86004
19,55221245,98.902914
19,55246150,99.051528
19,55294969,99.07996
19,55321513,99.230597
19,55427348,99.403822
19,55445174,99.491965
19,55447182,99.637606
19,55501579,99.822202
19,55574907,99.888109
19,55578064,100.024982
19,55657041,100.092084
19,55661907,100.159166
19,55708557,100.22603
19,55735032,100.506182
19,55954463,100.849626
19,56071116,101.217429
19,56078722,101.334455
19,56252087,101.506336
19,56307583,101.712164
19,56309150,101.77167
19,56342061,101.840661
19,56345892,101.93824
19,56369314,102.095709
19,56371674,102.181148
19,56400161,102.223695
19,56403928,102.308939
19,56515334,102.505483
19,56578238,102.780096
19,56598073,102.973514
19,56647930,102.986618
19,56652592,103.055157
19,56683224,103.094353
19,56702323,103.254964
19,56754719,103.408807
19,56761784,103.610377
19,56779041,103.732085
19,56806326,103.746321
19,56816415,103.825727
19,56898853,103.925863
19,56901293,104.073887
19,57105492,104.216861
19,57131436,104.281854
19,57134574,104.407908
19,57189718,104.559582
19,57195149,104.64993
19,57258765,104.730855
19,57265133,104.841257
19,57392480,104.865565
19,57398958,105.042095
19,57425448,105.102262
19,57433407,105.288541
19,57444239,105.298097
19,57482711,105.665813
19,57519466,105.719186
19,57524031,105.843572
19,57599888,105.984907
19,57601845,106.036057
19,57668476,106.112739
19,57677409,106.244201
19,57783377,106.327831
19,57788392,106.426217
19,57826360,106.459113
19,57829846,106.526595
19,57952035,106.583795
19,57956900,106.739232
19,58536866,107.046615
19,58540860,107.172531
19,58593174,107.257819
19,58806083,107.421552
19,58819113,107.539828
19,58913507,107.691765
19,59097160,107.733846
20,61795,0.0
20,246392,0.217819
20,283535,0.378002
20,309692,0.653728
20,347355,0.882539
20,349306,1.002851
20,404916,1.304323
20,544417,1.435035
20,555352,1.606041
20,588089,1.882207
20,665551,2.202238
20,669942,2.276098
20,683616,2.293921
20,698987,2.614513
20,740833,2.745035
20,742831,2.840106
20,772614,2.911462
20,782070,3.03564
20,783864,3.151686
20,820962,3.225624
20,836346,3.349451
20,888523,3.487585
20,896012,3.977466
20,904625,4.142781
20,925265,4.236053
20,942432,4.445606
20,983957,4.525213
20,986114,4.627747
20,1020433,4.72981
20,1025258,4.867819
20,1043243,4.936427
20,1161063,5.015258
20,1171788,5.219738
20,1260568,5.333
20,1264026,5.44216
20,1386473,5.633948
20,1488181,5.69769
20,1489630,5.748857
20,1609014,5.810349
20,1754969,5.985211
20,1792434,6.136091
20,1796112,6.27294
20,1870755,6.399072
20,1881734,6.506414
20,1899587,6.536297
20,1909920,6.741365
20,1916732,6.748728
20,1918487,6.878328
20,1989982,7.017693
20,2142755,7.12095
20,2149678,7.27452
20,2241402,7.48691
20,2247371,7.60014
20,2306312,7.68293
20,2317233,8.193061
20,2330363,8.298438
20,2376304,8.374608
20,2384151,8.458506
20,2468296,8.510272
20,2470324,8.596038
20,2497039,8.648771
20,2500871,8.776125
20,2570208,8.865949
20,2575369,8.960111
20,2663180,9.047425
20,2677226,9.222801
20,2716834,9.253876
20,2809123,9.528343
20,3039115,9.578927
20,3081101,9.881972
20,3086693,10.005071
20,3140304,10.041573
20,3155375,10.159268
20,3216203,10.23522
20,3591781,10.356936
20,3655943,10.467908
20,3662142,10.569595
20,3735436,10.716786
20,3749886,10.813016
20,3783901,10.847191
20,3786681,10.911289
20,3820991,10.970198
20,3843027,11.319319
20,4052298,11.408059
20,4053758,11.473747
20,4113917,11.721525
20,4116436,11.837599
20,4150885,11.889646
20,4216663,12.186238
20,4282092,12.22907
20,4285493,12.284555
20,4352335,12.359774
20,4353884,12.458517
20,4442168,12.711111
20,4444161,12.77905
20,4461359,12.851739
20,4467802,13.014057
20,4594466,13.152014
20,4608341,13.391751
20,4701706,13.705719
20,4709490,13.919696
20,4756050,13.943434
20,4805281,14.134611
20,4836440,14.475203
20,4874296,14.531851
20,4890548,14.635217
20,4931592,14.664792
20,4942474,14.833232
20,5024928,14.942409
20,5044402,15.109876
20,5115036,15.177596
20,5120130,15.347561
20,5212921,15.368402
20,5236421,16.546049
20,5301501,16.661195
20,5308772,16.761856
20,5374358,16.830197
20,5377427,17.010154
20,5412723,17.039625
20,5416462,17.112394
20,5472469,17.230682
20,5478505,17.424323
20,5590210,17.506846
20,5644184,17.675467
20,5649186,17.817374
20,5671460,17.914326
20,5675899,18.003059
20,5694295,18.122863
20,5696728,18.253954
20,5730632,18.343163
20,5738221,18.462313
20,5785540,18.584683
20,5790325,18.772359
20,5809016,18.785292
20,5812113,18.889698
20,5834483,18.922576
20,5838957,19.070244
20,5865636,19.126283
20,5867466,19.25197
20,6102996,19.49479
20,6121852,19.594449
20,6123640,19.719478
20,6130025,19.772835
20,6406440,19.917162
20,6407950,19.982239
20,6637234,20.133373
20,6643172,20.354216
20,6668654,20.382453
20,6690101,20.563963
20,6716175,20.596939
20,6718212,20.71085
20,6740366,20.752665
20,6746498,20.873686
20,6764536,20.911036
20,6766314,20.971277
20,6809952,21.045913
20,6814338,21.126942
20,6857908,21.205222
20,6866917,21.447624
20,6934897,21.522799
20,6938637,21.595511
20,6965839,21.613678
20,6968647,21.725804
20,7064253,21.853396
20,7095113,22.077888
20,7202466,22.119599
20,7227164,22.187975
20,7229690,22.334443
20,7253920,22.405738
20,7366483,22.460307
20,7370428,22.53327
20,7549991,22.669477
20,7551554,22.721544
20,7704212,22.818481
20,7706428,22.984159
20,7882106,23.060604
20,7885184,23.207321
20,7956475,23.254997
20,7959474,23.426514
20,8044962,23.482888
20,8050666,23.54483
20,8115237,23.581155
20,8118531,23.663538
20,8218965,23.717452
20,8223155,23.785328
20,8492925,24.077678
20,8494748,24.165655
20,8525454,24.202733
20,8529886,24.291864
20,8554091,24.299535
20,8556498,24.364836
20,8662222,24.487779
20,8665751,24.595451
20,8700450,24.611417
20,8707927,24.737867
20,8804240,24.791404
20,8806088,24.878234
20,8918747,25.029146
20,8921185,25.106624
20,9033536,25.234738
20,9046815,25.387441
20,9131691,25.407329
20,9134835,25.547713
20,9281420,25.621507
20,9282977,25.715269
20,9289826,25.779321
20,9291550,25.863389
20,9406488,25.982821
20,9409586,26.049339
20,9483761,26.079317
20,9497698,26.148439
20,9500401,26.312417
20,9589196,26.36527
20,9593342,26.436301
20,9730176,26.529416
20,9731922,26.664878
20,9745285,26.676674
20,9749961,26.819791
20,9810872,26.937709
20,9814706,27.028904
20,9932373,27.13984
20,9940475,27.236183
20,9981423,27.319786
20,9986406,27.385314
20,10045642,27.424997
20,10047964,27.628568
20,10073793,27.659366
20,10083191,27.762761
20,10130556,27.873083
20,10135590,27.975743
20,10149686,27.982488
20,10159081,28.100605
20,10280083,28.22137
20,10283950,28.326771
20,10312905,28.387735
20,10314383,28.456316
20,10344539,28.54008
20,10451891,28.600696
20,10456485,28.770141
20,10624046,28.829072
20,10649761,28.931177
20,10710637,28.977155
20,10719527,29.058373
20,10998754,29.394341
20,11013651,29.465356
20,11017796,29.604487
20,11092242,29.677285
20,11093866,29.765785
20,11138229,29.792174
20,11142095,29.928077
20,11242516,30.037388
20,11251165,30.42553
20,11261762,30.55553
20,11500834,30.632718
20,11786883,30.868976
20,11788104,30.921952
20,11939077,30.967906
20,12009396,31.120044
20,12014176,31.297699
20,12151548,31.374316
20,12157160,31.446554
20,12222803,31.474627
20,12223967,31.52707
20,12292476,31.616632
20,12297383,31.694934
20,12351584,31.719973
20,12355931,31.818123
20,12445356,31.868981
20,12448821,31.970763
20,12632735,32.139227
20,12637668,32.213191
20,12639060,32.33555
20,12654828,32.366592
20,12655737,32.415878
20,12718736,32.494953
20,12722247,32.667474
20,12826073,32.779361
20,12829172,32.884215
20,12931000,33.030686
20,12938069,33.101757
20,13071816,33.224064
20,13073290,33.298236
20,13204306,33.369826
20,13212720,33.578516
20,13234028,33.587547
20,13248294,33.682421
20,13251844,33.805
20,13289798,33.928425
20,13292947,34.15249
20,13686894,34.297949
20,13690637,34.440331
20,14508292,34.685491
20,14510925,34.729491
20,14927862,34.989504
20,14931245,35.084108
20,15058029,35.22352
20,15067407,35.339261
20,15147150,35.370544
20,15148637,35.472077
20,15239469,35.581046
20,15241449,35.666199
20,15367466,35.791603
20,15375124,36.008783
20,15431131,36.090398
20,15435203,36.246165
20,15542435,36.355426
20,15544481,36.433283
20,15560791,36.515851
20,15568243,36.832093
20,15652148,36.943397
20,15657994,37.02391
20,15660995,37.172823
20,15687866,37.203096
20,15691180,37.369019
20,15748541,37.517005
20,15796658,37.544506
20,15806820,37.626999
20,15957841,37.777783
20,15959833,37.854762
20,16009187,37.962401
20,16027852,38.08236
20,16056180,38.122172
20,16059405,38.23955
20,16167859,38.419568
20,16169932,38.478568
20,16197510,38.533375
20,16198596,38.581532
20,16507482,38.766619
20,16511062,38.844914
20,16661366,38.965202
20,16664503,39.128836
20,16723372,39.186437
20,16725228,39.32269
20,16730028,39.34938
20,16732004,39.467134
20,16742985,39.570575
20,16854470,39.72086
20,16858655,39.821088
20,17039959,40.001046
20,17042177,40.06679
20,17251394,40.199202
20,17252516,40.249964
20,17449713,40.343042
20,17485366,40.435356
20,17488415,40.583652
20,17537312,40.668843
20,17540152,40.773553
20,17721518,40.996514
20,17756728,41.148995
20,17801675,41.1863
20,17850340,41.354808
20,17870542,41.625767
20,17904819,41.701755
20,17909492,41.827276
20,18019460,41.9095
20,18021004,41.978568
20,18055164,42.0827
20,18058178,42.155071
20,18205644,42.248566
20,18215466,42.342221
20,18798399,42.559397
20,18801036,42.653961
20,18896895,42.678161
20,18901322,42.910334
20,18959491,42.98514
20,18966849,43.080101
20,18973169,43.292627
20,18994377,43.317892
20,19006113,43.428613
20,19102964,43.508489
20,19111256,43.606433
20,19453140,43.842661
20,19455203,44.006001
20,19573392,44.095508
20,19575173,44.156733
20,19613399,44.169817
20,19616992,44.319297
20,19708935,44.397693
20,19714454,44.610504
20,19829906,44.780273
20,19845942,44.842245
20,19848027,44.941177
20,19884106,45.039394
20,19885971,45.166835
20,19912493,45.222615
20,19922816,45.476208
20,19986926,45.799029
20,20318902,46.100859
20,20378708,46.260921
20,20382912,46.448964
20,20805284,46.580059
20,20817745,46.742462
20,20952202,46.8285
20,20963732,46.917933
20,21004166,46.942878
20,21011236,47.025958
20,21675558,47.228669
20,21693624,47.32003
20,22185332,47.407827
20,22422315,47.53558
20,22424869,47.615709
20,22486125,47.652003
20,22492295,47.914092
20,22738735,48.112509
20,22743529,48.175656
20,22779092,48.194637
20,22780715,48.327322
20,22966362,48.442623
20,22967573,48.495655
20,23025295,48.524198
20,23034274,48.592084
20,23149381,48.747953
20,23230122,48.764346
20,23231946,48.837507
20,23274233,48.909776
20,23634077,49.148732
20,23965491,49.456711
20,23969285,49.528361
20,24058407,49.633318
20,24061345,49.754112
20,24295349,49.848154
20,24445550,50.018182
20,24452619,50.110906
20,24482392,50.139965
20,24486900,50.228812
20,24528065,50.260431
20,24530151,50.341392
20,24717085,50.463339
20,24718775,50.530819
20,24796941,50.660512
20,25016031,50.698608
20,25027630,50.793674
20,25202863,50.869697
20,26309255,50.98697
20,29435578,50.987477
20,30435887,51.076682
20,30517503,51.138278
20,30527065,51.21963
20,30575482,51.268099
20,30578608,51.327347
20,30650658,51.408852
20,31046567,51.462754
20,31205771,51.617755
20,31608250,51.817503
20,31616237,51.898637
20,31696539,51.935648
20,31712590,52.180597
20,31904812,52.315253
20,31916110,52.406251
20,32374998,52.487443
20,32482632,52.586873
20,32485650,52.663246
20,33796192,52.851659
20,33887983,52.941122
20,34829942,53.083218
20,34959903,53.198907
20,34961245,53.235716
20,35052815,53.278861
20,35062664,53.342885
20,35872647,53.506555
20,35901677,53.589591
20,35984428,53.627329
20,35993327,53.7094
20,36067242,53.809482
20,36069515,53.916244
20,36078079,53.974131
20,36203280,54.016138
20,36206407,54.080855
20,36526088,54.199122
20,36537446,54.443299
20,36616694,54.591562
20,36740717,54.60216
20,36745279,54.671956
20,36905894,54.903587
20,36919091,55.186938
20,37009466,55.359509
20,37020978,55.626824
20,37242964,55.699308
20,37360944,55.8728
20,37485458,55.905272
20,37527685,56.02352
20,38435425,56.391329
20,38438771,56.489437
20,38655700,56.599937
20,38659205,56.745172
20,38818082,56.842801
20,38820805,56.935478
20,38868576,56.971097
20,38870253,57.080413
20,38905602,57.169056
20,39070698,57.205073
20,39085185,57.310351
20,39128578,57.330122
20,39133534,57.427426
20,39234458,57.464997
20,39237558,57.524994
20,39328263,57.668088
20,39439781,57.727595
